,term,pBS,meanStat,meanVar,N,adjPbs,sig
40,REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,1.0,-0.11925868862203716,-0.8418005467061851,106,1.0,False
41,REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS,0.2625,-0.02792083075021881,-1.148781769674964,88,1.0,False
42,REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,1.0,-0.07976724181252945,-0.9619601202623068,173,1.0,False
43,REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,1.0,-0.07917508486756833,-0.7726475830494769,479,1.0,False
44,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,1.0,-0.10997859484601719,-0.7177563356236771,391,1.0,False
45,REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,0.9545454545454546,-0.03325538919793253,-0.9525041252243277,182,1.0,False
46,REACTOME_PROLACTIN_RECEPTOR_SIGNALING,1.0,-0.2619427297827599,-0.7386259335896717,20,1.0,False
47,REACTOME_SIGNALING_BY_NODAL,1.0,-0.16731682595071296,-0.6620019422862933,31,1.0,False
48,REACTOME_FERTILIZATION,0.016,-0.17300260372718423,-1.5149924114689444,30,0.9999999642076979,False
49,REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,1.0,0.04862009325064229,-0.9401331750945784,163,1.0,False
50,REACTOME_SIGNALING_BY_ERBB2,1.0,-0.04733982163926545,-0.9323287828196285,217,1.0,False
51,REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR,0.875,-0.30039866525226616,-0.8360527485821162,19,1.0,False
52,REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,1.0,-0.10205155795234302,-0.712453510519426,391,1.0,False
53,REACTOME_SIGNALING_BY_ERBB4,0.3387096774193548,0.026198194203313957,-1.096759972338668,159,1.0,False
54,REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES,0.26582278481012656,0.24259359829857483,-1.1779377522714478,46,1.0,False
55,REACTOME_ER_PHAGOSOME_PATHWAY,0.9545454545454546,-0.14021812583198717,-0.9542294153835466,126,1.0,False
56,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,1.0,-0.043067477403857884,-0.8484566225313772,464,1.0,False
57,REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY,0.3,-0.18782020484323575,-1.1234419818080137,70,1.0,False
58,REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,1.0,-0.04085248053786064,-0.7573532902617119,285,1.0,False
59,REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN,0.0,1.137597055918691,-3.1940065313386254,21,0.0,True
60,REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE,0.0,2.2834989094948512,-5.731732535475128,10,0.0,True
61,REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING,0.0,0.44267850371060113,-1.6834751330080764,43,0.0,True
62,REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING,0.002,0.31542592810988945,-1.6792528584304196,24,0.8937800135075677,False
63,REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING,0.3,0.1552609547364688,-1.1390115550652302,43,1.0,False
64,REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,0.9545454545454546,-0.13212000183591552,-0.8567516263586105,45,1.0,False
65,REACTOME_DOWNREGULATION_OF_ERBB4_SIGNALING,0.3620689655172414,-0.02024358817333799,-1.0967682722572498,58,1.0,False
66,REACTOME_INTERLEUKIN_7_SIGNALING,0.08823529411764706,-0.17987490620787477,-1.2151318893800582,67,1.0,False
67,REACTOME_DEVELOPMENTAL_BIOLOGY,0.003,-0.03858223898469679,-1.1486531784333336,1182,0.9638465343883468,False
68,REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,1.0,-0.025063814703527615,-0.7392330358167389,37,1.0,False
69,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,1.0,-0.08438175276563811,-0.9661874401046147,1802,1.0,False
70,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,1.0,-0.0024940880719503677,-1.0255954296638445,3104,1.0,False
71,REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING,1.0,-0.1440944538956686,-0.6198819433914925,97,1.0,False
72,REACTOME_ACTIVATION_OF_G_PROTEIN_GATED_POTASSIUM_CHANNELS,0.075,0.04797957915785947,-1.2381195293115954,72,1.0,False
73,REACTOME_CA2_ACTIVATED_K_CHANNELS,0.11170212765957446,0.5823506171017262,-1.4641357576323495,7,1.0,False
74,REACTOME_INWARDLY_RECTIFYING_K_CHANNELS,0.056451612903225805,0.04797957915785947,-1.2381195293115954,72,1.0,False
75,REACTOME_POTASSIUM_CHANNELS,0.0,0.08028644552020417,-1.381655877447155,118,0.0,True
76,REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS,0.002,0.12846251983635112,-1.7950336803806781,26,0.8937800135075677,False
77,REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS,0.1693548387096774,-0.10747761257223165,-1.3054585719234872,13,1.0,False
78,REACTOME_SPERM_MOTILITY_AND_TAXES,0.18584070796460178,-0.5150065201991524,-1.2803825223075531,12,1.0,False
79,REACTOME_ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING,0.002,-0.047551660726150774,-2.097003651773276,10,0.8937800135075677,False
80,REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING,0.9545454545454546,0.011285971520095944,-0.870679479066203,68,1.0,False
81,REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,0.9545454545454546,-0.0035813962375960684,-0.8835814763198663,54,1.0,False
82,REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS,0.4772727272727273,-0.10912230550709451,-1.0583295974376654,56,1.0,False
83,REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS,0.10047846889952153,0.17472654831868842,-1.2762971453733258,29,1.0,False
84,REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION,0.9130434782608695,-0.16652153979599732,-0.8544422075140318,34,1.0,False
85,REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND,0.6,0.13004444791082628,-1.0405943535298179,70,1.0,False
86,REACTOME_EXTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,0.0,0.914325877445896,-2.3435495269021973,19,0.0,True
87,REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,0.004,0.534125982428075,-1.6847010887591756,31,0.9877325699797224,False
88,REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION,0.0,1.054578408642467,-2.618822134897573,64,0.0,True
89,REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,0.0,0.8163102274124605,-2.2737156556232656,90,0.0,True
90,REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS,1.0,0.03087543766843423,-0.7869436741363108,90,1.0,False
91,REACTOME_AMPLIFICATION_OF_SIGNAL_FROM_THE_KINETOCHORES,1.0,-0.07710229486717435,-0.8192800214094608,345,1.0,False
92,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,1.0,-0.02980211963526741,-0.7219521026978015,866,1.0,False
93,REACTOME_METABOLISM,1.0,0.03519353184943422,-1.0475433024847653,6296,1.0,False
94,REACTOME_SIGNALING_BY_SCF_KIT,0.2692307692307692,-0.1412957710136954,-1.126858449686658,175,1.0,False
95,REACTOME_REGULATION_OF_KIT_SIGNALING,0.017,-0.04550270926784408,-1.3121535306507524,72,0.9999999867681104,False
96,REACTOME_COLLAGEN_DEGRADATION,0.0,0.47391745550075115,-1.8150291944614045,78,0.0,True
97,REACTOME_BETA_DEFENSINS,0.40384615384615385,0.21542486290115656,-1.1078126738897949,14,1.0,False
98,REACTOME_DEFENSINS,0.21428571428571427,0.24512491954292773,-1.2577297540998291,19,1.0,False
99,REACTOME_ALPHA_DEFENSINS,0.08571428571428572,0.32828507813988717,-1.677497578687925,5,1.0,False
100,REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,1.0,-0.11767498681745964,-0.7274435983110115,55,1.0,False
101,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,0.0,0.31873765904752427,-1.55454929921753,203,0.0,True
102,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,0.0,0.26505529599748423,-1.6365282253118643,553,0.0,True
103,REACTOME_COLLAGEN_FORMATION,0.0,0.0482980653617647,-1.5760678419687193,125,0.0,True
104,REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE,0.01,-0.15238841077059667,-1.6970680745867337,19,0.9999794789774423,False
105,REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,0.11229946524064172,-0.12762100596519532,-1.2130988465616226,57,1.0,False
106,REACTOME_ACYL_CHAIN_REMODELING_OF_CL,1.0,-0.02607118399230529,-0.7263323618373192,22,1.0,False
107,REACTOME_ACYL_CHAIN_REMODELLING_OF_PS,0.03409090909090909,-0.22896621475951603,-1.3591583608235025,44,0.9999999999999998,False
108,REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,0.105,-0.1401500953643492,-1.23768450247202,49,1.0,False
109,REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG,0.8076923076923077,-0.09151442382677294,-0.9350848353278333,18,1.0,False
110,REACTOME_ACYL_CHAIN_REMODELLING_OF_PI,0.03577512776831346,-0.16082143694005496,-1.3748102271513256,32,1.0,False
111,REACTOME_ACYL_CHAIN_REMODELLING_OF_PG,0.10714285714285714,-0.2551539578851256,-1.2874129739407578,32,1.0,False
112,REACTOME_HYDROLYSIS_OF_LPC,0.02456140350877193,-0.05390534284865611,-1.5930220884138697,20,0.9999999999950758,False
113,REACTOME_SYNTHESIS_OF_PA,0.6176470588235294,0.035582053045125656,-1.0500051400587596,122,1.0,False
114,REACTOME_SYNTHESIS_OF_PC,0.7241379310344828,-0.2787346942270964,-1.0155103549116615,100,1.0,False
115,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,1.0,-0.11722237471630059,-1.008312961763698,386,1.0,False
116,REACTOME_SYNTHESIS_OF_PE,0.7241379310344828,-0.24358707418293357,-0.9899600114670659,53,1.0,False
117,REACTOME_SYNTHESIS_OF_PI,0.9545454545454546,-0.07880519239331998,-0.6489410931029721,14,1.0,False
118,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_ER_MEMBRANE,1.0,-0.243106097625231,-0.6176317989225953,27,1.0,False
119,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,0.6176470588235294,0.03319079740524353,-1.0726239216218623,192,1.0,False
120,REACTOME_PI_METABOLISM,1.0,-0.12724058144019415,-0.8766662689625361,331,1.0,False
121,REACTOME_PHOSPHOLIPID_METABOLISM,1.0,-0.1209052928510605,-0.9525546427904482,710,1.0,False
122,REACTOME_CELL_CELL_COMMUNICATION,0.0,0.1324246515983515,-1.3606437400163258,317,0.0,True
123,REACTOME_SIGNALING_BY_ACTIVIN,0.7241379310344828,0.007655268605655158,-0.9807411831321627,44,1.0,False
124,REACTOME_G0_AND_EARLY_G1,1.0,-0.1090481637720444,-0.7502392373281748,66,1.0,False
125,REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,0.022222222222222223,0.08935476718408811,-1.1942898497538472,248,0.99999999994474,False
126,REACTOME_METHYLATION,1.0,-0.02436204376938164,-0.8168809314253462,47,1.0,False
127,REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,0.13725490196078433,0.1247338445513235,-1.1986425186662726,56,1.0,False
128,REACTOME_AMINO_ACID_CONJUGATION,1.0,1.0,1.0,1.0,1.0,False
129,REACTOME_GLUCURONIDATION,0.75,-0.031932868402386794,-0.9324641082484895,24,1.0,False
130,REACTOME_GLUTATHIONE_CONJUGATION,0.002,0.12027195444572306,-1.3812931733463152,122,0.8937800135075677,False
131,REACTOME_ELASTIC_FIBRE_FORMATION,0.002,0.04491903816765805,-1.4681144550406056,80,0.8937800135075677,False
132,REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,0.05570291777188329,0.3978112224993522,-1.681163365444341,8,1.0,False
133,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,1.0,-0.12313732519219509,-0.5821446737707991,29,1.0,False
134,REACTOME_SIGNALING_BY_NOTCH,1.0,-0.05468397252948615,-0.9157518108027544,168,1.0,False
135,REACTOME_TELOMERE_MAINTENANCE,1.0,0.013340304163394962,-0.9061074119523544,208,1.0,False
136,REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,0.0,0.11679858221810233,-1.3498977371967333,134,0.0,True
137,REACTOME_METABOLISM_OF_NUCLEOTIDES,0.19811320754716982,0.11902387510471454,-1.1206964047171704,417,1.0,False
138,REACTOME_MITOCHONDRIAL_BIOGENESIS,1.0,-0.04154581448155864,-0.74169768926557,151,1.0,False
139,REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA,1.0,-0.0887056778323734,-0.8095942055374135,159,1.0,False
140,REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,1.0,-0.08698850136903921,-0.7686981683301751,196,1.0,False
141,REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,0.0,0.5201900567179472,-2.098983173823394,57,0.0,True
142,REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS,0.4772727272727273,0.12429345636668906,-1.0446044031823745,30,1.0,False
143,REACTOME_GAMMA_CARBOXYLATION_OF_PROTEIN_PRECURSORS,0.0,0.9872526315400725,-2.3682285126653855,21,0.0,True
144,REACTOME_TRANSPORT_OF_GAMMA_CARBOXYLATED_PROTEIN_PRECURSORS_FROM_THE_ENDOPLASMIC_RETICULUM_TO_THE_GOLGI_APPARATUS,0.0,1.4856777752895174,-2.9753753449284086,28,0.0,True
145,REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS,0.0,1.1637702671131016,-2.5255206614643,35,0.0,True
146,REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,1.0,-0.15607406933385887,-0.6679725332537365,69,1.0,False
147,REACTOME_SULFIDE_OXIDATION_TO_SULFATE,0.005,0.1825305701627645,-1.6325234785902307,24,0.9958252809365453,False
148,REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE,0.019,0.2082617054977747,-1.424790901343993,37,0.9999999983437199,False
149,REACTOME_SULFUR_AMINO_ACID_METABOLISM,0.15555555555555556,0.1325319500081282,-1.1859645418586564,66,1.0,False
150,REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION,1.0,-0.06499964595239704,-0.6542370898034038,45,1.0,False
151,REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI,0.6,0.051099587179556066,-1.0454186096534508,65,1.0,False
152,REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR,0.9545454545454546,0.07199887230274124,-0.8260248933490089,40,1.0,False
153,REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,0.0,0.2008898890704184,-1.4167925244391897,418,0.0,True
154,REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,0.0,0.2575299155911135,-1.3014337157859597,193,0.0,True
155,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS,1.0,-0.060266230242829344,-0.6744561186386832,672,1.0,False
156,REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,1.0,-0.10973640985250488,-0.5686966095711959,97,1.0,False
157,REACTOME_MACROAUTOPHAGY,1.0,-0.07404555851424538,-0.760918816409763,586,1.0,False
158,REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION,0.75,-0.17265027046031675,-0.9827161451115158,24,1.0,False
159,REACTOME_TRIGLYCERIDE_CATABOLISM,0.005,-0.01409627521726578,-1.638166415616204,25,0.9958252809365453,False
160,REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY,1.0,-0.21607983595156097,-0.5665611771526172,21,1.0,False
161,REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,0.0,0.0718627154886782,-1.27566448804898,269,0.0,True
162,REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,0.6176470588235294,-0.0017010641905384483,-1.0689410883318684,121,1.0,False
163,REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,0.0,0.2681561204233809,-1.3684566969259726,153,0.0,True
164,REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION,0.0,0.3335988533447146,-1.3912802888705214,133,0.0,True
165,REACTOME_CELL_CYCLE,1.0,-0.06474237064070215,-0.8245334017029586,2357,1.0,False
166,REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING,0.7,-0.0662651273213539,-0.9499733542135711,22,1.0,False
167,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,0.0,0.006350045938951943,-1.6186486739784798,96,0.0,True
168,REACTOME_MTOR_SIGNALLING,1.0,-0.08411290086141995,-0.7003653021711381,190,1.0,False
169,REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,1.0,-0.10480964011442304,-0.707753166520649,33,1.0,False
170,REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE,1.0,-0.030416044378703655,-0.8908894780485195,601,1.0,False
171,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,1.0,-0.13320489604481645,-0.9017832530646906,228,1.0,False
172,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE,1.0,-0.1051062236293131,-0.6838708104827448,76,1.0,False
173,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,1.0,-0.11183303724103155,-0.7991686901163055,78,1.0,False
174,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE,1.0,-0.10996907366401912,-0.8272441844050135,46,1.0,False
175,REACTOME_MYD88_MAL_TIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE,1.0,-0.10363229837702415,-0.8075036397672961,423,1.0,False
176,REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS,0.75,0.04235917870112996,-1.0191478651246353,133,1.0,False
177,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,0.8076923076923077,0.051229006094393875,-1.0127821555836691,178,1.0,False
178,REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE,1.0,-0.07075853987196576,-0.8279089506417687,524,1.0,False
179,REACTOME_MITOCHONDRIAL_UNCOUPLING,0.875,-0.12461911619523876,-0.7506328423620361,11,1.0,False
180,REACTOME_MTORC1_MEDIATED_SIGNALLING,1.0,-0.04515011527102131,-0.7189581311873698,121,1.0,False
181,REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES,0.28378378378378377,0.02121816474850155,-1.1589769589918133,28,1.0,False
182,REACTOME_SIGNALING_BY_NTRKS,1.0,-0.09661958957403036,-0.8050220576133824,362,1.0,False
183,REACTOME_COMPLEMENT_CASCADE,0.0,0.4473918236727601,-1.9856124016954473,105,0.0,True
184,REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION,0.0,1.0930373745160502,-2.611675679684813,8,0.0,True
185,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,0.0,0.6400125500876627,-2.0953683937958876,70,0.0,True
186,REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT,1.0,1.0,1.0,1.0,1.0,False
187,REACTOME_SIGNALLING_TO_RAS,1.0,-0.12590375540439014,-0.7432448052511433,57,1.0,False
188,REACTOME_THE_FATTY_ACID_CYCLING_MODEL,0.9545454545454546,-0.12461911619523876,-0.7506328423620361,11,1.0,False
189,REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,0.3387096774193548,0.23645368907080452,-1.1463170934998892,73,1.0,False
190,REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,1.0,-0.06959837314242306,-0.8311400654449129,481,1.0,False
191,REACTOME_INNATE_IMMUNE_SYSTEM,0.84,0.07730501608739013,-1.061837193905577,4338,1.0,False
192,REACTOME_IMMUNE_SYSTEM,0.6176470588235294,0.03912997280597444,-1.072974852318348,6988,1.0,False
193,REACTOME_NOD1_2_SIGNALING_PATHWAY,1.0,-0.13696839128518992,-0.7947268412889341,172,1.0,False
194,REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,1.0,-0.0285741494659634,-0.8999694012871265,261,1.0,False
195,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,1.0,0.01598409144159682,-0.9401706952257923,746,1.0,False
