,term,pBS,meanStat,meanVar,N,adjPbs,sig
25,REACTOME_CA_DEPENDENT_EVENTS,0.6111111111111112,-1.0337268965238327,-1.1862115789333434,14,1.0,False
26,REACTOME_G_PROTEIN_MEDIATED_EVENTS,0.21153846153846154,-0.5179337448275372,-1.4250504162155975,23,1.0,False
27,REACTOME_ELECTRIC_TRANSMISSION_ACROSS_GAP_JUNCTIONS,1.0,1.0,1.0,1.0,1.0,False
28,REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING,0.09649122807017543,-0.4179894224948135,-2.218659545418487,3,1.0,False
29,REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE,0.1,-0.5159500346144784,-1.6059611060364822,13,1.0,False
30,REACTOME_NEUROTRANSMITTER_CLEARANCE,0.13414634146341464,-1.7838371449597408,-1.7838371449597408,3,1.0,False
31,REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,0.026378896882494004,-0.4394429090554252,-1.6030261033477031,37,0.9999999999999752,False
32,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,0.010054844606946984,-0.4807187113462863,-1.61223912246545,57,0.9999940124354669,False
33,REACTOME_NEURONAL_SYSTEM,0.014844804318488529,-0.42786976025285595,-1.5388397494423056,77,0.9999999789864789,False
34,REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,1.0,0.0014121680918034452,-0.6750677197392054,34,1.0,False
35,REACTOME_IRS_MEDIATED_SIGNALLING,0.3793103448275862,-0.185564444319422,-1.2750679725291492,13,1.0,False
36,REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,0.9166666666666666,0.039794355307601614,-1.205584908033759,16,1.0,False
37,REACTOME_MAPK1_ERK2_ACTIVATION,0.6111111111111112,0.5262314502990327,-1.1400939519306048,6,1.0,False
38,REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX,1.0,-0.004067031662308679,-0.6814696372154281,20,1.0,False
39,REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1,1.0,-0.03697151291582798,-0.4607178651929448,5,1.0,False
40,REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,1.0,-0.11892409408118751,-0.9898557056017359,13,1.0,False
41,REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS,0.5,0.16098695649409744,-1.2450700005671402,14,1.0,False
42,REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,0.6470588235294118,-0.17804989322904224,-1.186872179403286,25,1.0,False
43,REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,1.0,0.09530723005973346,-0.9646040377577396,68,1.0,False
44,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,1.0,0.2996122873067347,-0.8921820891608955,56,1.0,False
45,REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,0.6875,0.37055026263799806,-1.2369207999297822,25,1.0,False
46,REACTOME_PROLACTIN_RECEPTOR_SIGNALING,0.6470588235294118,0.22428302056434152,-0.9768099750047952,3,1.0,False
47,REACTOME_SIGNALING_BY_NODAL,1.0,1.0,1.0,1.0,1.0,False
48,REACTOME_FERTILIZATION,0.5,-0.6292436705878217,-1.2742374551035902,5,1.0,False
49,REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,0.34375,0.2060443197358841,-1.3792292162380668,21,1.0,False
50,REACTOME_SIGNALING_BY_ERBB2,0.6875,-0.17443757404500015,-1.1416915714101123,30,1.0,False
51,REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR,0.55,-0.5104454067468589,-1.0623327765327748,3,1.0,False
52,REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,1.0,0.14927394481424394,-0.8747915383878108,55,1.0,False
53,REACTOME_SIGNALING_BY_ERBB4,0.23404255319148937,-0.22306490686696637,-1.3894238742502913,21,1.0,False
54,REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES,0.39285714285714285,-0.11851005940267431,-1.2262192755980927,6,1.0,False
55,REACTOME_ER_PHAGOSOME_PATHWAY,0.05188679245283019,1.1601387950948225,-1.6673207368448058,17,1.0,False
56,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,0.7857142857142857,0.4824850351727117,-1.1258286666278539,66,1.0,False
57,REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY,0.02286902286902287,1.594490180563473,-2.0916911402222467,10,0.9999999999983984,False
58,REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,1.0,0.304580360023484,-0.9063186861336339,42,1.0,False
59,REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN,0.048672566371681415,-2.1746754161991797,-2.575658663604524,4,1.0,False
60,REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE,1.0,1.0,1.0,1.0,1.0,False
61,REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING,0.013447432762836185,-0.5542088145591124,-2.6248865801719132,7,0.9999998922359772,False
62,REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING,0.010506208213944603,0.5389494154086937,-3.3391301636464794,3,0.9999964832243363,False
63,REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING,0.12643678160919541,0.2946094178618076,-1.7411267474608276,7,1.0,False
64,REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,1.0,0.3753975456792149,-0.8725985053379886,6,1.0,False
65,REACTOME_DOWNREGULATION_OF_ERBB4_SIGNALING,0.7333333333333333,-0.3469041072931972,-1.020730343637425,7,1.0,False
66,REACTOME_INTERLEUKIN_7_SIGNALING,0.03125,-0.437634861829595,-1.8731602064519484,11,0.9999999999999999,False
67,REACTOME_DEVELOPMENTAL_BIOLOGY,0.4230769230769231,-0.4150494840925808,-1.2997577193562044,158,1.0,False
68,REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,1.0,-0.09272090157714125,-0.6931620174719582,7,1.0,False
69,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,0.6875,0.2654992818107351,-1.254838506468845,255,1.0,False
70,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,0.25,0.18844527868335326,-1.279100990443706,415,1.0,False
71,REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING,1.0,0.10873082440158133,-0.605931784060355,10,1.0,False
72,REACTOME_ACTIVATION_OF_G_PROTEIN_GATED_POTASSIUM_CHANNELS,0.1746031746031746,-0.11587385656600083,-1.6030076645015316,9,1.0,False
73,REACTOME_CA2_ACTIVATED_K_CHANNELS,1.0,1.0,1.0,1.0,1.0,False
74,REACTOME_INWARDLY_RECTIFYING_K_CHANNELS,0.2894736842105263,-0.11587385656600083,-1.6030076645015316,9,1.0,False
75,REACTOME_POTASSIUM_CHANNELS,0.11702127659574468,-0.08773511363801229,-1.59370754964951,17,1.0,False
76,REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS,0.13924050632911392,0.08832529030510622,-1.7353328959744618,5,1.0,False
77,REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS,1.0,1.0,1.0,1.0,1.0,False
78,REACTOME_SPERM_MOTILITY_AND_TAXES,0.34375,-0.09753337159605649,-1.1725230124556705,3,1.0,False
79,REACTOME_ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING,1.0,1.0,1.0,1.0,1.0,False
80,REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING,0.55,0.7709821534705099,-1.2681831131292836,8,1.0,False
81,REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,0.8461538461538461,0.16411358425160066,-0.7905318782119801,8,1.0,False
82,REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS,0.7333333333333333,-0.6174978653848303,-1.2479039339954534,8,1.0,False
83,REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS,0.10185185185185185,-0.20292624187525904,-1.858257758915354,5,1.0,False
84,REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION,0.39285714285714285,0.2688514858460389,-1.0551980754037311,3,1.0,False
85,REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND,0.5,0.9587355368832806,-1.4559364965420543,8,1.0,False
86,REACTOME_EXTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,0.0005494231057389741,2.4871106495550492,-4.470759918867709,3,0.4907809428513604,False
87,REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,0.0502283105022831,0.8835826072409365,-2.4019026862136927,4,1.0,False
88,REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION,9e-06,0.7630726524295468,-3.7451432259850854,8,0.011080207396731876,True
89,REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,9e-06,0.7061343017753442,-3.2357053238101674,12,0.011080207396731876,True
90,REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS,0.9166666666666666,0.12251176062851898,-0.8196842399066027,10,1.0,False
91,REACTOME_AMPLIFICATION_OF_SIGNAL_FROM_THE_KINETOCHORES,1.0,0.10579505583271598,-0.8466368782663838,43,1.0,False
92,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,1.0,-0.16595702667270512,-0.6729605514909052,109,1.0,False
93,REACTOME_METABOLISM,1.0,-0.04128454227977196,-1.1571030152025645,843,1.0,False
94,REACTOME_SIGNALING_BY_SCF_KIT,0.2,-0.266463143534454,-1.4389959796274774,26,1.0,False
95,REACTOME_REGULATION_OF_KIT_SIGNALING,0.4782608695652174,-0.079695058226437,-1.4710776171793667,10,1.0,False
96,REACTOME_COLLAGEN_DEGRADATION,0.001588447653429603,-0.10949913944770179,-2.3488993289814433,13,0.855069121087483,False
97,REACTOME_BETA_DEFENSINS,1.0,1.0,1.0,1.0,1.0,False
98,REACTOME_DEFENSINS,0.4583333333333333,0.18014081118276187,-1.134243069679548,3,1.0,False
99,REACTOME_ALPHA_DEFENSINS,1.0,1.0,1.0,1.0,1.0,False
100,REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,1.0,-0.3634691653163177,-0.5823555633932129,6,1.0,False
101,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,0.0005754642950562386,0.05592284840154643,-2.044424651670626,31,0.5062481935863653,False
102,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,0.0,-0.16845118488972555,-2.234010706196228,81,0.0,True
103,REACTOME_COLLAGEN_FORMATION,0.007128969539857421,-1.5528281079831976,-1.9957118724416294,18,0.9998104946820972,False
104,REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE,0.4782608695652174,0.9578638987030919,-1.4550648583618655,3,1.0,False
105,REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,0.55,0.45919884838802283,-1.2128993377408555,7,1.0,False
106,REACTOME_ACYL_CHAIN_REMODELING_OF_CL,1.0,-0.07076728677810862,-0.426433672880665,3,1.0,False
107,REACTOME_ACYL_CHAIN_REMODELLING_OF_PS,0.4583333333333333,0.15174150881280818,-1.015983567117392,6,1.0,False
108,REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,0.2619047619047619,0.27855738846279676,-1.278367487269677,6,1.0,False
109,REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG,0.55,0.6740845417633945,-1.1712855014221681,3,1.0,False
110,REACTOME_ACYL_CHAIN_REMODELLING_OF_PI,0.3235294117647059,0.38997244828468736,-1.3360475849080646,4,1.0,False
111,REACTOME_ACYL_CHAIN_REMODELLING_OF_PG,0.6875,-0.06011435531393433,-0.7961859459165223,5,1.0,False
112,REACTOME_HYDROLYSIS_OF_LPC,1.0,1.0,1.0,1.0,1.0,False
113,REACTOME_SYNTHESIS_OF_PA,0.7333333333333333,-0.19722662757081094,-1.0386396431330844,19,1.0,False
114,REACTOME_SYNTHESIS_OF_PC,0.6111111111111112,-0.04114162488591869,-1.100774315379132,13,1.0,False
115,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,1.0,0.04148073772294186,-1.0116392812486534,51,1.0,False
116,REACTOME_SYNTHESIS_OF_PE,0.4782608695652174,0.031601442691455595,-1.2176564574387376,7,1.0,False
117,REACTOME_SYNTHESIS_OF_PI,1.0,1.0,1.0,1.0,1.0,False
118,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_ER_MEMBRANE,0.5789473684210527,-0.08481816471356868,-0.8040161905461385,5,1.0,False
119,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,0.09482758620689655,0.26422233480187485,-1.4627889428846634,28,1.0,False
120,REACTOME_PI_METABOLISM,0.8461538461538461,-0.21825587349953457,-1.0450640535541527,42,1.0,False
121,REACTOME_PHOSPHOLIPID_METABOLISM,1.0,-0.07461069201103118,-1.0345232394716577,92,1.0,False
122,REACTOME_CELL_CELL_COMMUNICATION,0.0010115872723928637,0.38357787069595495,-1.8882470522015606,43,0.7093900274268374,False
123,REACTOME_SIGNALING_BY_ACTIVIN,0.11702127659574468,1.5056851276869256,-2.0028860873456993,4,1.0,False
124,REACTOME_G0_AND_EARLY_G1,1.0,-0.06285736632736094,-0.7997778985501123,10,1.0,False
125,REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,0.44,-0.05208578972296932,-1.3313320917683358,30,1.0,False
126,REACTOME_METHYLATION,0.7857142857142857,-0.5095170647691598,-0.9141934834370695,5,1.0,False
127,REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,0.15942028985507245,0.25659892129704376,-1.6490340391154914,8,1.0,False
128,REACTOME_AMINO_ACID_CONJUGATION,1.0,1.0,1.0,1.0,1.0,False
129,REACTOME_GLUCURONIDATION,1.0,1.0,1.0,1.0,1.0,False
130,REACTOME_GLUTATHIONE_CONJUGATION,0.7333333333333333,-0.1880237703255938,-1.295316285797265,15,1.0,False
131,REACTOME_ELASTIC_FIBRE_FORMATION,0.036303630363036306,-0.8763540966712944,-1.9660592441599012,11,1.0,False
132,REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,1.0,1.0,1.0,1.0,1.0,False
133,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,1.0,0.02269194539563657,-0.5198929050544102,5,1.0,False
134,REACTOME_SIGNALING_BY_NOTCH,0.7857142857142857,-0.5687643987327066,-1.0153754580550043,20,1.0,False
135,REACTOME_TELOMERE_MAINTENANCE,0.7857142857142857,0.3272254400169774,-0.9552158849776639,27,1.0,False
136,REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,0.22448979591836735,-1.1995371219917794,-1.4877969582426835,18,1.0,False
137,REACTOME_METABOLISM_OF_NUCLEOTIDES,0.07971014492753623,0.38782752911664775,-1.3899121774103516,59,1.0,False
138,REACTOME_MITOCHONDRIAL_BIOGENESIS,1.0,-0.0577678664729232,-0.8389704250660098,18,1.0,False
139,REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA,1.0,0.07900968973428629,-0.7363717595949975,19,1.0,False
140,REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,1.0,0.057314987399259276,-0.6762383908115055,25,1.0,False
141,REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,0.00020615078993234506,0.20082663317252009,-3.0981925054949064,9,0.22415132449878536,False
142,REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS,0.9166666666666666,-0.5082445040332196,-0.6181354234310927,5,1.0,False
143,REACTOME_GAMMA_CARBOXYLATION_OF_PROTEIN_PRECURSORS,0.0029498525073746312,1.6923244824235266,-3.5260784438935433,4,0.9720559395378348,False
144,REACTOME_TRANSPORT_OF_GAMMA_CARBOXYLATED_PROTEIN_PRECURSORS_FROM_THE_ENDOPLASMIC_RETICULUM_TO_THE_GOLGI_APPARATUS,0.00013641718856575929,0.5227346516257105,-4.695668274691359,4,0.15471162774206534,False
145,REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS,0.0007343614393484211,0.09661183418412728,-3.3823234500272523,6,0.5925020367517736,False
146,REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,1.0,0.09376672343077247,-0.6849938618087258,11,1.0,False
147,REACTOME_SULFIDE_OXIDATION_TO_SULFATE,1.0,1.0,1.0,1.0,1.0,False
148,REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE,0.4230769230769231,-0.30776327949015214,-0.9576803964585682,3,1.0,False
149,REACTOME_SULFUR_AMINO_ACID_METABOLISM,0.9166666666666666,-0.10164122241546183,-0.8565053670172798,5,1.0,False
150,REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION,0.9166666666666666,0.02910368202370367,-0.7550918482801674,4,1.0,False
151,REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI,0.8461538461538461,-0.23962188382108152,-0.8231375061515428,9,1.0,False
152,REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR,0.9166666666666666,0.2197068957696791,-0.7169078554284527,7,1.0,False
153,REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,0.002669902912621359,-0.5516201160172147,-1.7107550629603738,55,0.9608458881403448,False
154,REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,0.19642857142857142,0.09402722453844742,-1.3843813852644946,30,1.0,False
155,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS,1.0,-0.1628151018076958,-0.6190629612054501,84,1.0,False
156,REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,1.0,-0.14657489162234535,-0.47398927726679674,10,1.0,False
157,REACTOME_MACROAUTOPHAGY,1.0,-0.2278587004991903,-0.6883008954551784,75,1.0,False
158,REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION,0.2972972972972973,-1.6504514792818006,-1.6504514792818006,3,1.0,False
159,REACTOME_TRIGLYCERIDE_CATABOLISM,0.05392156862745098,0.9390353411788532,-2.2772919870027266,3,1.0,False
160,REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY,0.9166666666666666,-0.2850320125110822,-0.5418168886737015,3,1.0,False
161,REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,0.11224489795918367,0.1002570479660242,-1.514272223911379,37,1.0,False
162,REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,0.6470588235294118,-0.5848216497774653,-1.2373485687335308,18,1.0,False
163,REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,0.03536977491961415,0.21858126468392342,-1.838626212596564,17,1.0,False
164,REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION,0.06432748538011696,0.036842396644993,-1.6252995132665482,23,1.0,False
165,REACTOME_CELL_CYCLE,1.0,0.09887045551114426,-0.8471865177977469,301,1.0,False
166,REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING,0.4230769230769231,-1.6504514792818006,-1.6504514792818006,3,1.0,False
167,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,0.004641350210970464,-1.8482432770932873,-2.22862951253669,15,0.9963065499494214,False
168,REACTOME_MTOR_SIGNALLING,1.0,-0.34422404825708025,-0.6970809063876222,24,1.0,False
169,REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,1.0,1.0,1.0,1.0,1.0,False
170,REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE,0.8461538461538461,-0.05417832555800067,-1.1060592623732097,84,1.0,False
171,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,0.4230769230769231,-0.288278065967184,-1.1993505741200399,28,1.0,False
172,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE,1.0,-0.32004370560891615,-0.6826508323934466,11,1.0,False
173,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,0.9166666666666666,-0.40670179284129887,-0.8385627331310781,10,1.0,False
174,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE,0.8461538461538461,-0.07564906829848092,-0.6419278499002371,5,1.0,False
175,REACTOME_MYD88_MAL_TIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE,0.9166666666666666,-0.12237729848893955,-1.0631630732598356,62,1.0,False
176,REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS,1.0,-0.4478249382428932,-1.0939792908624582,20,1.0,False
177,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,0.9166666666666666,-0.36014560572223314,-1.0926429155070014,27,1.0,False
178,REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE,0.9166666666666666,0.03968083485681889,-1.0559818556698628,73,1.0,False
179,REACTOME_MITOCHONDRIAL_UNCOUPLING,1.0,1.0,1.0,1.0,1.0,False
180,REACTOME_MTORC1_MEDIATED_SIGNALLING,1.0,-0.3954397421669511,-0.7107560967250904,16,1.0,False
181,REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES,0.4782608695652174,-0.6645277702375514,-1.0749419338526138,5,1.0,False
182,REACTOME_SIGNALING_BY_NTRKS,1.0,-0.3312428899607395,-0.8684948265522773,46,1.0,False
183,REACTOME_COMPLEMENT_CASCADE,0.0014504219409282701,-1.227569153866232,-2.196527110391962,17,0.8288120806619735,False
184,REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION,1.0,1.0,1.0,1.0,1.0,False
185,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,0.002315302041675437,-0.8727196742853781,-2.370200152552415,11,0.9400374817818432,False
186,REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT,1.0,1.0,1.0,1.0,1.0,False
187,REACTOME_SIGNALLING_TO_RAS,1.0,-0.29013554261665975,-0.7589892415238817,9,1.0,False
188,REACTOME_THE_FATTY_ACID_CYCLING_MODEL,1.0,1.0,1.0,1.0,1.0,False
189,REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,0.3793103448275862,-0.35947121469381993,-1.3962369576408447,8,1.0,False
190,REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,0.9166666666666666,-0.04175782378937187,-1.1057393457532576,68,1.0,False
191,REACTOME_INNATE_IMMUNE_SYSTEM,0.013317191283292978,0.2716119888304138,-1.3563033553675814,584,0.9999998756665903,False
192,REACTOME_IMMUNE_SYSTEM,0.002667313288069835,0.2514229602876732,-1.362275594039149,938,0.9608272406188081,False
193,REACTOME_NOD1_2_SIGNALING_PATHWAY,0.9166666666666666,0.3157428135957828,-1.0001236668552758,26,1.0,False
194,REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,0.6470588235294118,0.305349743049818,-1.2066109535520204,39,1.0,False
