,term,pBS,meanStat,meanVar,N,adjPbs,sig
181,REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES,1.0,1.0,1.0,1.0,1.0,False
182,REACTOME_SIGNALING_BY_NTRKS,1.0,-0.05969513074506641,-0.524521233008808,44,1.0,False
183,REACTOME_COMPLEMENT_CASCADE,0.08029197080291971,-0.7169584948916835,-1.0761286657636575,12,1.0,False
184,REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION,1.0,1.0,1.0,1.0,1.0,False
185,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,0.06179775280898876,-0.8989625058084132,-1.1870055599113503,9,1.0,False
186,REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT,1.0,1.0,1.0,1.0,1.0,False
187,REACTOME_SIGNALLING_TO_RAS,0.8461538461538461,-0.08179652981494068,-0.4880992427650798,5,1.0,False
188,REACTOME_THE_FATTY_ACID_CYCLING_MODEL,1.0,1.0,1.0,1.0,1.0,False
189,REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,0.1506849315068493,-0.5203940947260721,-1.0107628720400055,9,1.0,False
190,REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,1.0,-0.040650761081947706,-0.5353449338853429,52,1.0,False
191,REACTOME_INNATE_IMMUNE_SYSTEM,0.8461538461538461,-0.036022734583983196,-0.732740179916384,528,1.0,False
192,REACTOME_IMMUNE_SYSTEM,0.9166666666666666,0.001630344893368274,-0.7504904087916437,844,1.0,False
193,REACTOME_NOD1_2_SIGNALING_PATHWAY,1.0,-0.02427116207048957,-0.5092366846660563,19,1.0,False
194,REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,1.0,-0.030162737052446487,-0.5788753391061348,30,1.0,False
195,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,1.0,-0.0975296972988425,-0.6443461536589077,86,1.0,False
196,REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,1.0,-0.0686274078219209,-0.4787131629355741,20,1.0,False
