,term,pBS,meanStat,meanVar,N,adjPbs,sig
48,REACTOME_FERTILIZATION,0.061452513966480445,0.5264754322461863,-1.3621871981471139,4,1.0,False
49,REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,1.0,-0.3050052449958082,-0.49822227889100756,20,1.0,False
50,REACTOME_SIGNALING_BY_ERBB2,0.36666666666666664,-0.03821990731868298,-0.728763742892029,26,1.0,False
51,REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR,0.7333333333333333,-0.5419121005124223,-0.5419121005124223,3,1.0,False
52,REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,1.0,-0.3707065186921619,-0.46532009975647537,60,1.0,False
53,REACTOME_SIGNALING_BY_ERBB4,0.09243697478991597,0.2191336871803763,-0.9572125160925009,22,1.0,False
54,REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES,0.22,0.1159275066035516,-0.858172999596699,7,1.0,False
55,REACTOME_ER_PHAGOSOME_PATHWAY,0.5789473684210527,-0.642992651407656,-0.6464473683495362,19,1.0,False
56,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,1.0,-0.42429180378322706,-0.5656413779067644,71,1.0,False
57,REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY,0.3142857142857143,-0.6704804226667257,-0.6704804226667257,10,1.0,False
58,REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,1.0,-0.420158237958371,-0.4917827060827728,44,1.0,False
59,REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN,0.0017625380547989103,2.5992287584396805,-3.164170533770586,3,0.8874038012637689,False
60,REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE,1.0,1.0,1.0,1.0,1.0,False
61,REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING,0.011011011011011011,0.5870479481847928,-1.7547037372274723,6,0.9999983762713286,False
62,REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING,0.01664145234493192,0.2849869300809572,-1.9593191792431748,3,0.9999999978759848,False
63,REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING,0.14473684210526316,-0.19335541161357006,-1.0890113865768667,6,1.0,False
64,REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,0.8461538461538461,-0.2359866521671265,-0.545900680413918,8,1.0,False
65,REACTOME_DOWNREGULATION_OF_ERBB4_SIGNALING,0.1896551724137931,0.40568178810249783,-0.993832190223375,7,1.0,False
66,REACTOME_INTERLEUKIN_7_SIGNALING,0.22,0.4175711251570733,-0.8110310950351044,9,1.0,False
67,REACTOME_DEVELOPMENTAL_BIOLOGY,0.0022416955369879764,0.4181126336537613,-0.8932132595519182,153,0.9372977208430215,False
68,REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,0.7333333333333333,-0.45912120655006977,-0.45912120655006977,4,1.0,False
69,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,1.0,-0.18910285307787372,-0.5950632500713348,238,1.0,False
70,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,0.6470588235294118,-0.03489448788356005,-0.6775917586827653,412,1.0,False
71,REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING,1.0,-0.3080777522598409,-0.3443245774028982,11,1.0,False
72,REACTOME_ACTIVATION_OF_G_PROTEIN_GATED_POTASSIUM_CHANNELS,0.39285714285714285,0.23043308359624104,-0.6996283793606256,9,1.0,False
73,REACTOME_CA2_ACTIVATED_K_CHANNELS,1.0,1.0,1.0,1.0,1.0,False
74,REACTOME_INWARDLY_RECTIFYING_K_CHANNELS,0.4230769230769231,0.23043308359624104,-0.6996283793606256,9,1.0,False
75,REACTOME_POTASSIUM_CHANNELS,0.044897959183673466,0.6118015537971528,-1.0896937010344465,14,1.0,False
76,REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS,0.02127659574468085,1.4094542689125211,-2.1105863733696295,3,0.9999999999906797,False
77,REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS,1.0,1.0,1.0,1.0,1.0,False
78,REACTOME_SPERM_MOTILITY_AND_TAXES,1.0,1.0,1.0,1.0,1.0,False
79,REACTOME_ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING,1.0,1.0,1.0,1.0,1.0,False
80,REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING,0.7333333333333333,-0.4567614014089117,-0.5010630765837595,9,1.0,False
81,REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,0.6875,-0.508701129919953,-0.508701129919953,3,1.0,False
82,REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS,0.6875,0.23454501127937494,-0.5686527985064947,7,1.0,False
83,REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS,0.44,-0.020030327482281854,-0.7054796974620419,3,1.0,False
84,REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION,0.9166666666666666,-0.3309988335187556,-0.4137606197666874,6,1.0,False
85,REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND,0.5238095238095238,-0.6910334451720129,-0.6910334451720129,10,1.0,False
86,REACTOME_EXTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,1.0,1.0,1.0,1.0,1.0,False
87,REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,0.4230769230769231,0.2723577894366434,-0.7291651358735038,3,1.0,False
88,REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION,0.02631578947368421,0.34087744682618465,-1.3791496162146735,9,0.999999999999976,False
89,REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,0.04119850187265917,0.24911717429383856,-1.2229679204333672,11,1.0,False
90,REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS,0.7333333333333333,-0.12497885567479822,-0.5735434160837596,13,1.0,False
91,REACTOME_AMPLIFICATION_OF_SIGNAL_FROM_THE_KINETOCHORES,1.0,-0.16801911151572513,-0.44847894368250785,42,1.0,False
92,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,1.0,-0.26942453334348687,-0.43025359003278535,122,1.0,False
93,REACTOME_METABOLISM,1.0,-0.030416509487800877,-0.6635071963692761,786,1.0,False
94,REACTOME_SIGNALING_BY_SCF_KIT,0.2682926829268293,0.22651286985469432,-0.7936887281373479,23,1.0,False
95,REACTOME_REGULATION_OF_KIT_SIGNALING,0.15714285714285714,0.2353041694139355,-0.9289387305817272,11,1.0,False
96,REACTOME_COLLAGEN_DEGRADATION,0.046610169491525424,0.7731726417795809,-1.181435841331662,11,1.0,False
97,REACTOME_BETA_DEFENSINS,1.0,1.0,1.0,1.0,1.0,False
98,REACTOME_DEFENSINS,0.3548387096774194,-0.008898967992784196,-0.7345185607014776,3,1.0,False
99,REACTOME_ALPHA_DEFENSINS,1.0,1.0,1.0,1.0,1.0,False
100,REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,1.0,-0.26532704015842706,-0.26532704015842706,6,1.0,False
101,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,0.03081232492997199,0.469213541179194,-1.0341155765943058,28,0.9999999999999999,False
102,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,9e-06,0.518571853217877,-1.2077948383660424,72,0.011142507661538549,True
103,REACTOME_COLLAGEN_FORMATION,0.005365853658536586,0.9601849717605001,-1.3912621736344535,15,0.9986123017024919,False
104,REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE,1.0,1.0,1.0,1.0,1.0,False
105,REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,0.5,-0.46527755337767557,-0.6690005294744026,8,1.0,False
106,REACTOME_ACYL_CHAIN_REMODELING_OF_CL,0.7857142857142857,-0.39627613530297995,-0.39627613530297995,3,1.0,False
107,REACTOME_ACYL_CHAIN_REMODELLING_OF_PS,0.6111111111111112,-0.2480541254514258,-0.6675169717346657,6,1.0,False
108,REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,0.6875,-0.402671375312395,-0.6354976337086544,7,1.0,False
109,REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG,0.6875,-0.46806047010340623,-0.46806047010340623,3,1.0,False
110,REACTOME_ACYL_CHAIN_REMODELLING_OF_PI,0.39285714285714285,-0.49066437735282126,-0.8166211391075844,5,1.0,False
111,REACTOME_ACYL_CHAIN_REMODELLING_OF_PG,0.4583333333333333,-0.15258565287276235,-0.5600316050662163,4,1.0,False
112,REACTOME_HYDROLYSIS_OF_LPC,1.0,1.0,1.0,1.0,1.0,False
113,REACTOME_SYNTHESIS_OF_PA,0.8461538461538461,-0.1920714035304389,-0.47503497739931777,13,1.0,False
114,REACTOME_SYNTHESIS_OF_PC,0.6470588235294118,-0.09537532262688808,-0.5874727276270824,13,1.0,False
115,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,1.0,-0.2503359922659693,-0.4886574269230035,46,1.0,False
116,REACTOME_SYNTHESIS_OF_PE,0.44,-0.20857896749916002,-0.657844554678958,7,1.0,False
117,REACTOME_SYNTHESIS_OF_PI,1.0,1.0,1.0,1.0,1.0,False
118,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_ER_MEMBRANE,0.9166666666666666,-0.13080350881606256,-0.34795660353309005,4,1.0,False
119,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,0.8461538461538461,-0.20140499406245926,-0.592518871507835,26,1.0,False
120,REACTOME_PI_METABOLISM,1.0,-0.04098378534450941,-0.523039246492494,41,1.0,False
121,REACTOME_PHOSPHOLIPID_METABOLISM,1.0,-0.15084442103183882,-0.5081358152328964,86,1.0,False
122,REACTOME_CELL_CELL_COMMUNICATION,0.009482758620689655,0.1684494116602735,-1.009919658081094,40,0.9999898729808816,False
123,REACTOME_SIGNALING_BY_ACTIVIN,1.0,-0.26199543953529253,-0.2654812683415633,7,1.0,False
124,REACTOME_G0_AND_EARLY_G1,0.7857142857142857,-0.2601933593380287,-0.46383097745034785,8,1.0,False
125,REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,0.2619047619047619,-0.10620323834838304,-0.7729194130802187,28,1.0,False
126,REACTOME_METHYLATION,0.6875,0.05202925017724934,-0.4212344201303937,4,1.0,False
127,REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,0.14285714285714285,-0.2266848378464274,-1.0969507653266242,6,1.0,False
128,REACTOME_AMINO_ACID_CONJUGATION,1.0,1.0,1.0,1.0,1.0,False
129,REACTOME_GLUCURONIDATION,0.7333333333333333,-0.4581461913895616,-0.4581461913895616,3,1.0,False
130,REACTOME_GLUTATHIONE_CONJUGATION,0.24444444444444444,0.034567806304082446,-0.7906752398658923,14,1.0,False
131,REACTOME_ELASTIC_FIBRE_FORMATION,0.11827956989247312,0.1456466275040627,-1.0547063083534585,11,1.0,False
132,REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,1.0,1.0,1.0,1.0,1.0,False
133,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,1.0,0.02024895518596513,-0.21349964258234333,4,1.0,False
134,REACTOME_SIGNALING_BY_NOTCH,0.7333333333333333,0.19085876070629887,-0.6123854409672396,26,1.0,False
135,REACTOME_TELOMERE_MAINTENANCE,0.9166666666666666,-0.22865954076716521,-0.49343201381457225,25,1.0,False
136,REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,0.007686932215234102,0.8847208114925268,-1.3007696980611025,16,0.9999145848915455,False
137,REACTOME_METABOLISM_OF_NUCLEOTIDES,0.6470588235294118,-0.15298622948598634,-0.6503143575628932,50,1.0,False
138,REACTOME_MITOCHONDRIAL_BIOGENESIS,1.0,-0.30056750382904707,-0.5006881634951582,21,1.0,False
139,REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA,0.7857142857142857,-0.22422149450839934,-0.453548809411433,18,1.0,False
140,REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,1.0,-0.2514154722911447,-0.4390469117572631,22,1.0,False
141,REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,0.018272425249169437,0.7111464696650588,-1.3450535110162338,9,0.9999999996942999,False
142,REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS,0.7333333333333333,0.20559871610017766,-0.4649636330630046,4,1.0,False
143,REACTOME_GAMMA_CARBOXYLATION_OF_PROTEIN_PRECURSORS,0.3142857142857143,-0.01368638916312856,-0.7776451562627619,3,1.0,False
144,REACTOME_TRANSPORT_OF_GAMMA_CARBOXYLATED_PROTEIN_PRECURSORS_FROM_THE_ENDOPLASMIC_RETICULUM_TO_THE_GOLGI_APPARATUS,0.009963768115942028,1.363114730153248,-2.002155399981582,4,0.9999943086826965,False
145,REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS,0.014666666666666666,1.173089561899155,-1.7207557063689554,5,0.9999999775537083,False
146,REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,1.0,-0.2980512230059614,-0.35512478758493826,11,1.0,False
147,REACTOME_SULFIDE_OXIDATION_TO_SULFATE,0.21568627450980393,0.49178882291542236,-0.8856513272325842,3,1.0,False
148,REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE,0.3055555555555556,0.2565382149833512,-0.7765418976276537,4,1.0,False
149,REACTOME_SULFUR_AMINO_ACID_METABOLISM,0.6470588235294118,0.06960671842291606,-0.6191133566510871,6,1.0,False
150,REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION,0.7857142857142857,-0.31271249854720096,-0.31271249854720096,4,1.0,False
151,REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI,0.7333333333333333,-0.38346795913780274,-0.5431148984119573,7,1.0,False
152,REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR,1.0,-0.3811009779908831,-0.3811009779908831,7,1.0,False
153,REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,6.247337782195087e-05,0.6465851073058732,-1.2175394986272592,50,0.07471810301499254,False
154,REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,0.11458333333333333,0.001293773218252109,-0.8985291895153852,26,1.0,False
155,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS,1.0,-0.246115517708777,-0.42593554404006895,99,1.0,False
156,REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,1.0,-0.28047867843061264,-0.43881311644906607,15,1.0,False
157,REACTOME_MACROAUTOPHAGY,1.0,-0.12328796310331559,-0.424177884931974,74,1.0,False
158,REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION,0.2037037037037037,-0.08896365030210457,-0.8852199014199065,3,1.0,False
159,REACTOME_TRIGLYCERIDE_CATABOLISM,0.23404255319148937,-0.1412933128391675,-0.9087825611795518,5,1.0,False
160,REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY,0.9166666666666666,-0.08981162807971527,-0.33216041108827593,3,1.0,False
161,REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,0.3548387096774194,0.13602492421912626,-0.7674226924001484,35,1.0,False
162,REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,0.4782608695652174,0.29540084047584725,-0.6857897811477323,17,1.0,False
163,REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,0.04888888888888889,0.2094097937050428,-1.1081430580657392,15,1.0,False
164,REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION,0.026570048309178744,0.25581148757825656,-1.088887235774123,14,0.9999999999999819,False
165,REACTOME_CELL_CYCLE,1.0,-0.17191251739070829,-0.48267781239139185,295,1.0,False
166,REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING,1.0,1.0,1.0,1.0,1.0,False
167,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,0.002480829950383401,1.0856883520195733,-1.5269648119089674,12,0.9531207420884185,False
168,REACTOME_MTOR_SIGNALLING,1.0,-0.09744296035508548,-0.3966170958426359,22,1.0,False
169,REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,0.9166666666666666,0.09047130538042665,-0.3882618295395888,4,1.0,False
170,REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE,1.0,-0.15156557497396375,-0.5593462438791134,77,1.0,False
171,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,0.7857142857142857,0.026065877046411598,-0.5708257284897263,30,1.0,False
172,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE,1.0,-0.057143645870794055,-0.38883818455833496,9,1.0,False
173,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,0.9166666666666666,0.11996624046403538,-0.5213020283282389,8,1.0,False
174,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE,0.7333333333333333,-0.3180986867522413,-0.3180986867522413,3,1.0,False
175,REACTOME_MYD88_MAL_TIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE,1.0,-0.20143753733582662,-0.46545438521365484,54,1.0,False
176,REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS,0.9166666666666666,0.04926653743880495,-0.6094843487916859,18,1.0,False
177,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,0.13414634146341464,0.32464721569546195,-0.8520864854891066,21,1.0,False
178,REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE,1.0,-0.2657782925216208,-0.4660737036920024,69,1.0,False
179,REACTOME_MITOCHONDRIAL_UNCOUPLING,1.0,1.0,1.0,1.0,1.0,False
180,REACTOME_MTORC1_MEDIATED_SIGNALLING,1.0,-0.05204286702828193,-0.43276280240499965,14,1.0,False
181,REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES,1.0,1.0,1.0,1.0,1.0,False
182,REACTOME_SIGNALING_BY_NTRKS,1.0,0.0038007374177115028,-0.5255768892887028,47,1.0,False
183,REACTOME_COMPLEMENT_CASCADE,0.01916376306620209,0.4938104980473387,-1.3090453427333222,13,0.9999999998898828,False
184,REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION,1.0,1.0,1.0,1.0,1.0,False
185,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,0.013095238095238096,0.3703714556835704,-1.5628915647766441,7,0.9999998558159688,False
186,REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT,1.0,1.0,1.0,1.0,1.0,False
187,REACTOME_SIGNALLING_TO_RAS,0.9166666666666666,-0.29116858773150006,-0.37871065207564,7,1.0,False
188,REACTOME_THE_FATTY_ACID_CYCLING_MODEL,1.0,1.0,1.0,1.0,1.0,False
189,REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,0.4782608695652174,-0.11135931376337294,-0.6494374114604541,10,1.0,False
190,REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,1.0,-0.24565603329994967,-0.4895019637381583,61,1.0,False
191,REACTOME_INNATE_IMMUNE_SYSTEM,0.9166666666666666,-0.14074648837645815,-0.6541133136518439,558,1.0,False
192,REACTOME_IMMUNE_SYSTEM,0.6875,-0.0922784540677431,-0.6738284145859463,901,1.0,False
193,REACTOME_NOD1_2_SIGNALING_PATHWAY,1.0,-0.29963641376003475,-0.4128303436980472,20,1.0,False
